"filename", "language", "Python", "TypeScript", "HTML", "JavaScript", "PostCSS", "TypeScript JSX", "JSON", "JSON with Comments", "Markdown", "Docker", "YAML", "Ini", "Java", "Shell Script", "Properties", "XML", "MS SQL", "pip requirements", "comment", "blank", "total"
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/src/components/Platforms.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 104
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/src/components/Sessions.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 91
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/src/components/Settings.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 118
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/src/components/SkillsManager.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35, 442
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/src/components/Timeline.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 24, 297
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/src/hooks/useWebSocket.ts", "TypeScript", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 71
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/src/index.css", "PostCSS", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/src/main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/tailwind.config.js", "JavaScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 25
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/tsconfig.node.json", "JSON", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/admin_ui/vite.config.ts", "TypeScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/agents/__init__.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 14
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/agents/file_organizer_agent.py", "Python", 417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 77, 627
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/agents/meeting_agent.py", "Python", 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 42, 496
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/approval_manager.py", "Python", 307, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 68, 508
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/coordinator.py", "Python", 417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 63, 574
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/execution_tracker.py", "Python", 245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 51, 434
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/main.py", "Python", 395, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 124, 672
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/skills_manager.py", "Python", 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 335, 54, 674
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/tests/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/tests/unit/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"/home/liush/projects/serverlessAIAgents/apps/messaging_hub/tests/unit/test_meeting_agent.py", "Python", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 115
"/home/liush/projects/serverlessAIAgents/apps/platform/__init__.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 47
"/home/liush/projects/serverlessAIAgents/apps/platform/agents/__init__.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 16
"/home/liush/projects/serverlessAIAgents/apps/platform/agents/analytics_agent.py", "Python", 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 35, 242
"/home/liush/projects/serverlessAIAgents/apps/platform/agents/gallery_agent.py", "Python", 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 17, 103
"/home/liush/projects/serverlessAIAgents/apps/platform/agents/publish_agent.py", "Python", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 27, 181
"/home/liush/projects/serverlessAIAgents/apps/platform/engine.py", "Python", 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 42, 356
"/home/liush/projects/serverlessAIAgents/apps/platform/main.py", "Python", 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 61, 314
"/home/liush/projects/serverlessAIAgents/apps/platform/routers/__init__.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 18
"/home/liush/projects/serverlessAIAgents/apps/platform/routers/components.py", "Python", 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 34, 307
"/home/liush/projects/serverlessAIAgents/apps/platform/routers/dashboard.py", "Python", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 19, 140
"/home/liush/projects/serverlessAIAgents/apps/platform/routers/gallery.py", "Python", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 19, 169
"/home/liush/projects/serverlessAIAgents/apps/platform/routers/publish.py", "Python", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 24, 182
"/home/liush/projects/serverlessAIAgents/apps/platform/schemas/__init__.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 45
"/home/liush/projects/serverlessAIAgents/apps/platform/schemas/component_schemas.py", "Python", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 27, 111
"/home/liush/projects/serverlessAIAgents/apps/platform/schemas/gallery_schemas.py", "Python", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 27, 105
"/home/liush/projects/serverlessAIAgents/apps/platform/schemas/publish_schemas.py", "Python", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 38, 140
"/home/liush/projects/serverlessAIAgents/apps/platform/services/__init__.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 26
"/home/liush/projects/serverlessAIAgents/apps/platform/services/component_library.py", "Python", 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 74, 496
"/home/liush/projects/serverlessAIAgents/apps/platform/services/gallery_service.py", "Python", 227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 44, 410
"/home/liush/projects/serverlessAIAgents/apps/platform/services/publish_orchestrator.py", "Python", 336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 59, 536
"/home/liush/projects/serverlessAIAgents/apps/platform/services/tenant_dashboard.py", "Python", 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 42, 320
"Total", "-", 34003, 3576, 228, 353, 465, 8114, 16954, 81, 9185, 77, 1776, 125, 27, 35, 82, 6, 75, 15, 13261, 11428, 99866
